Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay	Comb CO2 
FORD Mustang	3.7	6	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DFMXV03.7VDT	small car	6	19	31	23	6	No	383
FORD Mustang	3.7	6	Man-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DFMXV03.7VDT	small car	6	19	29	22	5	No	401
FORD Mustang	5	8	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DFMXV05.0VD5	small car	6	18	25	20	5	No	437
FORD Mustang	5	8	Man-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DFMXV05.0VD5	small car	6	15	26	19	4	No	473
FORD Mustang	5.8	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DFMXV05.8VE2	small car	5	15	24	18	4	No	490
FORD Mustang	5.8	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	DFMXV05.8VE2	small car	5	15	24	18	4	No	490
FORD Mustang Convertible	3.7	6	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DFMXV03.7VDT	small car	6	19	30	23	6	No	389
FORD Taurus	2	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DFMXV02.0VE6	large car	5	22	32	26	7	No	346
FORD Taurus	2	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DFMXV02.0VE6	large car	6	22	32	26	7	Yes	346
FORD Taurus	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DFMXV03.5VEP	large car	5	17	25	20	5	No	442
FORD Taurus	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DFMXV03.5VEP	large car	6	17	25	20	5	No	442
FORD Taurus	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DFMXV03.7VE8	large car	5	18	26	21	5	No	425
FORD Taurus	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	DFMXV03.7VE8	large car	6	18	26	21	5	No	425
FORD Taurus	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DFMXV03.7VE8	large car	5	19	29	23	6	No	393
FORD Taurus	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DFMXV03.7VE8	large car	6	19	29	23	6	No	393
FORD Taurus FFV	3.5	6	SemiAuto-6	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DFMXV03.5VEA	large car	5	13/18	19/26	16/21	5	No	428/425
FORD Taurus FFV	3.5	6	SemiAuto-6	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DFMXV03.5VEA	large car	5	13/19	21/29	16/23	5	No	394/393
FORD Transit Connect	2	4	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DFMXT02.01DW	special purpose	6	21	27	23	6	No	384
FORD Transit Connect	2	4	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DFMXT02.01DW	special purpose	6	22	27	24	6	No	376
FREIGHTLINER 2500	3	6	Auto-5	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DMBXT03.0HD1	van	1	N/A	N/A	N/A	N/A	No	N/A
FREIGHTLINER 2500	3	6	Auto-5	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DMBXT03.0HD1	van	1	N/A	N/A	N/A	N/A	No	N/A
FREIGHTLINER 2500	3	6	Auto-5	2WD	Diesel	CA	U2	California LEV-II ULEV	DMBXT03.0HD1	van	2	N/A	N/A	N/A	N/A	No	N/A
FREIGHTLINER 2500	3	6	Auto-5	2WD	Diesel	CA	U2	California LEV-II ULEV	DMBXT03.0HD1	van	2	N/A	N/A	N/A	N/A	No	N/A
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DMBXT03.0HD1	van	1	N/A	N/A	N/A	N/A	No	N/A
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	CA	U2	California LEV-II ULEV	DMBXT03.0HD1	van	2	N/A	N/A	N/A	N/A	No	N/A
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	DMBXT03.0HD2	van	1	N/A	N/A	N/A	N/A	No	N/A
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	FA	HDV2	HDV2 (Federal HD chassis Class 3 GVW 10001-14000)	DMBXT03.0HD2	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	CA	U2	California LEV-II ULEV	DMBXT03.0HD2	van	1	N/A	N/A	N/A	N/A	No	N/A
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	CA	U2	California LEV-II ULEV	DMBXT03.0HD2	special purpose	1	N/A	N/A	N/A	N/A	No	N/A
GMC Acadia	3.6	6	Auto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXT03.6151	standard SUV	6	16	23	18	4	No	487
GMC Acadia	3.6	6	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXT03.6151	standard SUV	6	17	24	19	4	No	465
GMC Cab Chassis 35	6.6	8	Auto-6	4WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DGMXD06.6365	pickup	1	N/A	N/A	N/A	N/A	No	N/A
GMC Cab Chassis 35	6.6	8	Auto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	DGMXD06.6365	pickup	1	N/A	N/A	N/A	N/A	No	N/A
GMC Cab Chassis 35	6.6	8	Auto-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DGMXD06.6365	pickup	1	N/A	N/A	N/A	N/A	No	N/A
GMC Cab Chassis 35	6.6	8	Auto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	DGMXD06.6365	pickup	1	N/A	N/A	N/A	N/A	No	N/A
GMC Savana 1500	4.3	6	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DGMXT04.3186	van	5	15	20	17	4	No	529
GMC Savana 1500	4.3	6	Auto-4	2WD	Gasoline	CA	L2	California LEV-II LEV	DGMXT04.3186	van	5	15	20	17	4	No	529
GMC Savana 1500	5.3	8	Auto-4	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT05.3381	van	6	13-Sep	17-Dec	14-Oct	2	No	606/621
GMC Savana 1500	5.3	8	Auto-4	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT05.3381	van	6	13-Sep	17-Dec	14-Oct	2	No	606/621
GMC Savana 1500	5.3	8	Auto-4	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT05.3381	van	6	13-Oct	13/17	14-Nov	2	No	573/621
GMC Savana 1500	5.3	8	Auto-4	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT05.3381	van	6	13-Oct	13/17	14-Nov	2	No	573/621
GMC Savana 1500	5.3	8	Auto-4	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT05.3381	van	6	13-Oct	13/18	15-Nov	3	No	565/601
GMC Savana 2500	4.8	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	van	2	11-Aug	17-Dec	13-Oct	2	No	649/675
GMC Savana 2500	6	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	van	2	N/A	N/A	N/A	N/A	No	N/A
GMC Savana 2500	6	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	van	2	N/A	N/A	N/A	N/A	No	N/A
GMC Savana 2500	6	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	van	2	10-Jul	15-Nov	12-Sep	1	No	719/747
GMC Savana 2500	6	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	van	2	11-Aug	16-Nov	13-Sep	1	No	693/710
GMC Savana 3500	4.8	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	van	2	11-Aug	17-Dec	13-Oct	2	No	649/675
GMC Savana 3500	6	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	van	2	N/A	N/A	N/A	N/A	No	N/A
GMC Savana 3500	6	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	van	2	N/A	N/A	N/A	N/A	No	N/A
GMC Savana 3500	6	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	van	2	11-Aug	16-Nov	12-Sep	1	No	700/720
GMC Sierra 15	4.3	6	Auto-4	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DGMXT04.3186	pickup	5	14	18	15	3	No	576
GMC Sierra 15	4.3	6	Auto-4	4WD	Gasoline	CA	L2	California LEV-II LEV	DGMXT04.3186	pickup	5	14	18	15	3	No	576
GMC Sierra 15	4.3	6	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DGMXT04.3186	pickup	5	15	20	17	4	No	533
GMC Sierra 15	4.3	6	Auto-4	2WD	Gasoline	CA	L2	California LEV-II LEV	DGMXT04.3186	pickup	5	15	20	17	4	No	533
GMC Sierra 15	4.8	8	Auto-4	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT05.3373	pickup	5	13-Oct	13/18	15-Nov	3	No	565/601
GMC Sierra 15	4.8	8	Auto-4	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT05.3373	pickup	5	14-Oct	14/19	16-Dec	3	No	538/567
GMC Sierra 15	4.8	8	Auto-4	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT05.3381	pickup	6	14-Oct	14/19	16-Dec	3	No	538/567
GMC Sierra 15	5.3	8	Auto-6	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT05.3373	pickup	5	15-Nov	16/21	13/17	4	No	496/525
GMC Sierra 15	5.3	8	Auto-6	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT05.3373	pickup	5	15-Nov	16/21	13/17	4	No	492/521
GMC Sierra 15	5.3	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT05.3381	pickup	6	15-Nov	16/21	13/17	4	No	492/521
GMC Sierra 15	6.2	8	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT06.2374	pickup	6	12-Sep	13/18	14-Oct	2	No	595/625
GMC Sierra 15	6.2	8	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT06.2374	pickup	6	12-Sep	13/18	14-Oct	2	No	593/623
GMC Sierra 15	6.2	8	Auto-6	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT06.2375	pickup	5	12-Sep	13/18	14-Oct	2	No	595/625
GMC Sierra 15	6.2	8	Auto-6	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT06.2375	pickup	5	12-Sep	13/18	14-Oct	2	No	593/623
GMC Sierra 15	6.2	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT06.2374	pickup	6	13-Sep	13/18	14-Nov	2	No	587/618
GMC Sierra 15	6.2	8	Auto-6	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT06.2375	pickup	5	13-Sep	13/18	14-Nov	2	No	587/618
GMC Sierra 15 Hybrid	6	8	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DGMXT06.0371	pickup	5	20	23	21	5	No	423
GMC Sierra 15 Hybrid	6	8	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXT06.0372	pickup	6	20	23	21	5	No	423
GMC Sierra 15 Hybrid	6	8	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DGMXT06.0371	pickup	5	20	23	21	5	No	418
GMC Sierra 15 Hybrid	6	8	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXT06.0372	pickup	6	20	23	21	5	No	418
GMC Sierra 15 XFE	5.3	8	Auto-6	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT05.3373	pickup	5	15-Nov	16/22	13/18	4	No	481/501
GMC Sierra 15 XFE	5.3	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT05.3381	pickup	6	15-Nov	16/22	13/18	4	No	481/501
GMC Sierra 25	6	8	Auto-6	4WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	pickup	2	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 25	6	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	pickup	2	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 25	6.6	8	Auto-6	4WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DGMXD06.6355	pickup	1	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 25	6.6	8	Auto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	DGMXD06.6355	pickup	2	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 25	6.6	8	Auto-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DGMXD06.6355	pickup	1	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 25	6.6	8	Auto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	DGMXD06.6355	pickup	2	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 35	6	8	Auto-6	4WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	pickup	2	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 35	6	8	Auto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	DGMXT06.0396	pickup	2	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 35	6.6	8	Auto-6	4WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DGMXD06.6365	pickup	1	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 35	6.6	8	Auto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	DGMXD06.6365	pickup	1	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 35	6.6	8	Auto-6	2WD	Diesel	FA	HDV1	HDV1 (Federal HD chassis Class 2b GVW 8501-10000)	DGMXD06.6365	pickup	1	N/A	N/A	N/A	N/A	No	N/A
GMC Sierra 35	6.6	8	Auto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	DGMXD06.6365	pickup	1	N/A	N/A	N/A	N/A	No	N/A
GMC Terrain	2.4	4	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXJ02.4151	small SUV	6	14/20	20/29	17/23	6	No	375/379
GMC Terrain	2.4	4	Auto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXJ02.4199	small SUV	6	20	29	23	6	No	379
GMC Terrain	2.4	4	Auto-6	4WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	DGMXJ02.5150	small SUV	8	20	29	23	6	No	379
GMC Terrain	2.4	4	Auto-6	4WD	Gasoline	CA	PZEV	California PZEV	DGMXJ02.5150	small SUV	9	20	29	23	6	No	379
GMC Terrain	2.4	4	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXJ02.4151	small SUV	6	15/22	22/32	18/26	7	Yes	356/344
GMC Terrain	2.4	4	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXJ02.4199	small SUV	6	22	32	26	7	Yes	344
GMC Terrain	2.4	4	Auto-6	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	DGMXJ02.5150	small SUV	8	22	32	26	7	Yes	344
GMC Terrain	2.4	4	Auto-6	2WD	Gasoline	CA	PZEV	California PZEV	DGMXJ02.5150	small SUV	9	22	32	26	7	Yes	344
GMC Terrain	3.6	6	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXJ03.6166	small SUV	6	16-Dec	17/23	14/19	4	No	461/476
GMC Terrain	3.6	6	Auto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXJ03.6165	small SUV	6	16	23	19	4	No	476
GMC Terrain	3.6	6	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXJ03.6166	small SUV	6	13/17	22/24	16/20	5	No	443/443
GMC Terrain	3.6	6	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXJ03.6165	small SUV	6	17	24	20	5	No	446
GMC Yukon 1500	5.3	8	Auto-6	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT05.3373	standard SUV	5	15-Nov	16/21	13/17	4	No	492/521
GMC Yukon 1500	5.3	8	Auto-6	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT05.3373	standard SUV	5	15-Nov	16/21	13/17	4	No	492/521
GMC Yukon 1500	5.3	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT05.3381	standard SUV	6	15-Nov	16/21	13/17	4	No	492/521
GMC Yukon 1500	6.2	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT06.2374	standard SUV	6	14-Oct	15/18	16-Dec	3	No	529/570
GMC Yukon 1500	6.2	8	Auto-6	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT06.2375	standard SUV	5	14-Oct	15/18	16-Dec	3	No	529/570
GMC Yukon 1500 Hybrid	6	8	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DGMXT06.0371	standard SUV	5	20	23	21	5	No	415
GMC Yukon 1500 Hybrid	6	8	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXT06.0372	standard SUV	6	20	23	21	5	No	415
GMC Yukon 1500 XL	5.3	8	Auto-6	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT05.3373	standard SUV	5	15-Nov	16/21	13/17	4	No	492/521
GMC Yukon 1500 XL	6.2	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT06.2374	standard SUV	6	14-Oct	15/18	16-Dec	3	No	529/570
GMC Yukon 1500 XL	6.2	8	Auto-6	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT06.2375	standard SUV	5	14-Oct	15/18	16-Dec	3	No	529/570
GMC Yukon 2500 XL	6	8	Auto-6	2WD	Gasoline	FC	B5	Federal Tier 2 Bin 5	DGMXT06.0395	standard SUV	5	N/A	N/A	N/A	N/A	No	N/A
GMC Yukon 2500 XL	6	8	Auto-6	2WD	Gasoline	FC	B5	Federal Tier 2 Bin 5	DGMXT06.0395	standard SUV	5	10	16	12	1	No	720
GMC Yukon Denali 1500	6.2	8	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	DGMXT06.2374	standard SUV	6	13-Oct	14/18	15-Dec	3	No	581/581
GMC Yukon Denali 1500	6.2	8	Auto-6	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT06.2375	standard SUV	5	13-Oct	14/18	15-Dec	3	No	581/581
GMC Yukon Denali 1500 Hybrid	6	8	CVT	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DGMXT06.0371	standard SUV	5	20	23	21	5	No	415
GMC Yukon Denali 1500 Hybrid	6	8	CVT	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXT06.0372	standard SUV	6	20	23	21	5	No	415
GMC Yukon XL 1500	5.3	8	Auto-6	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT05.3373	standard SUV	5	15-Nov	16/21	13/17	4	No	492/521
GMC Yukon XL 1500	6.2	8	Auto-6	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	DGMXT06.2375	standard SUV	5	13-Sep	13/18	14-Oct	2	No	596/615
GMC Yukon XL 2500	6	8	Auto-6	4WD	Gasoline	FC	B5	Federal Tier 2 Bin 5	DGMXT06.0395	standard SUV	5	N/A	N/A	N/A	N/A	No	N/A
GMC Yukon XL 2500	6	8	Auto-6	4WD	Gasoline	FC	B5	Federal Tier 2 Bin 5	DGMXT06.0395	standard SUV	5	10	15	12	1	No	731
GMC Yukun 1500	6	8	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DGMXT06.0371	standard SUV	5	20	23	21	5	No	418
GMC Yukun 1500	6	8	CVT	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	DGMXT06.0372	standard SUV	6	20	23	21	5	No	418
HONDA Accord	2.4	4	CVT	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXV02.4FB3	midsize car	5	27	36	30	8	Yes	295
HONDA Accord	2.4	4	CVT	2WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXV02.4FB3	midsize car	6	27	36	30	8	Yes	295
HONDA Accord	2.4	4	CVT	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	DHNXV02.4NC3	midsize car	8	27	36	30	8	Yes	295
HONDA Accord	2.4	4	CVT	2WD	Gasoline	CA	PZEV	California PZEV	DHNXV02.4NC3	midsize car	9	27	36	30	8	Yes	295
HONDA Accord	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXV02.4FB3	midsize car	5	24	34	28	7	No	323
HONDA Accord	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXV02.4FB3	midsize car	6	24	34	28	7	Yes	323
HONDA Accord	2.4	4	SCV-7	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXV02.4FB3	midsize car	5	26	35	29	8	Yes	303
HONDA Accord	2.4	4	SCV-7	2WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXV02.4FB3	midsize car	6	26	35	29	8	Yes	303
HONDA Accord	2.4	4	SCV-7	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	DHNXV02.4NC3	midsize car	8	26	35	29	8	Yes	303
HONDA Accord	2.4	4	SCV-7	2WD	Gasoline	CA	PZEV	California PZEV	DHNXV02.4NC3	midsize car	9	26	35	29	8	Yes	303
HONDA Accord	3.5	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXV03.5GB4	midsize car	5	21	34	25	6	No	349
HONDA Accord	3.5	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXV03.5GB4	midsize car	6	21	34	25	6	No	349
HONDA Accord	3.5	6	Auto-6	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	DHNXV03.5VC3	midsize car	8	21	34	25	6	No	349
HONDA Accord	3.5	6	Auto-6	2WD	Gasoline	CA	PZEV	California PZEV	DHNXV03.5VC3	midsize car	9	21	34	25	6	No	349
HONDA Accord	3.5	6	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXV03.5GB4	midsize car	5	18	28	22	5	No	413
HONDA Accord	3.5	6	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXV03.5GB4	midsize car	6	18	28	22	5	No	413
HONDA Accord	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXV03.5GB4	midsize car	5	21	32	25	6	No	362
HONDA Accord	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXV03.5GB4	midsize car	6	21	32	25	6	No	362
HONDA Accord	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	DHNXV03.5VC3	midsize car	8	21	32	25	6	No	362
HONDA Accord	3.5	6	SemiAuto-6	2WD	Gasoline	CA	PZEV	California PZEV	DHNXV03.5VC3	midsize car	9	21	32	25	6	No	362
HONDA CR-V	2.4	4	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXJ02.4EB3	small SUV	5	22	30	25	6	No	354
HONDA CR-V	2.4	4	Auto-5	4WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXJ02.4EB3	small SUV	6	22	30	25	6	No	354
HONDA CR-V	2.4	4	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXJ02.4EB3	small SUV	5	23	31	26	7	No	343
HONDA CR-V	2.4	4	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXJ02.4EB3	small SUV	6	23	31	26	7	Yes	343
HONDA CR-Z	1.5	4	Man-6	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	DHNXV01.51D2	small car	8	31	38	34	9	Yes	261
HONDA CR-Z	1.5	4	Man-6	2WD	Gasoline	CA	PZEV	California PZEV	DHNXV01.51D2	small car	9	31	38	34	9	Yes	261
HONDA CR-Z	1.5	4	SCV-7	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	DHNXV01.51D2	small car	8	36	39	37	9	Yes	238
HONDA CR-Z	1.5	4	SCV-7	2WD	Gasoline	CA	PZEV	California PZEV	DHNXV01.51D2	small car	9	36	39	37	9	Yes	238
HONDA Civic	1.8	4	Auto-5	2WD	CNG	FA	B2	Federal Tier 2 Bin 2	DHNXV01.8BDT	small car	8	27	38	31	10	Yes	218
HONDA Civic	1.8	4	Auto-5	2WD	CNG	CA	PZEV	California PZEV	DHNXV01.8BDT	small car	9	27	38	31	10	Elite	218
HONDA Civic	1.8	4	Auto-5	2WD	Gasoline	FA	B2	Federal Tier 2 Bin 2	DHNXV01.82C2	small car	8	28	39	32	8	Yes	279
HONDA Civic	1.8	4	Auto-5	2WD	Gasoline	CA	PZEV	California PZEV	DHNXV01.82C2	small car	9	28	39	32	8	Yes	279
HONDA Civic	1.8	4	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXV01.8CB1	small car	5	28	39	32	8	Yes	279
HONDA Civic	1.8	4	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXV01.8CB1	small car	6	28	39	32	8	Yes	279
HONDA Civic	1.8	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXV01.8CB1	small car	5	28	36	31	8	Yes	284
HONDA Civic	1.8	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXV01.8CB1	small car	6	28	36	31	8	Yes	284
HONDA Civic	2.4	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	DHNXV02.4MB3	small car	5	22	31	25	6	No	354
HONDA Civic	2.4	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	DHNXV02.4MB3	small car	6	22	31	25	6	No	354
