Model	Displ	Cyl	Trans	Drive	Fuel	Sales Area	Stnd	Stnd Description	Underhood ID	Veh Class	Air Pollution Score	City MPG	Hwy MPG	Cmb MPG	Greenhouse Gas Score	SmartWay 
FORD Edge	3.7	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXT03.72EE	SUV	6	17	23	19	3	no
FORD Edge	3.5	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT03.72EE	SUV	5	19	26	21	4	no
FORD Edge	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT03.72EE	SUV	5	19	27	22	5	no
FORD Edge	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT03.72EE	SUV	5	18	25	20	4	no
FORD Edge	3.5	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT03.72EE	SUV	5	18	26	21	4	no
FORD Edge	3.7	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT03.72EE	SUV	5	18	25	20	4	no
FORD Edge	3.7	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT03.72EE	SUV	5	17	23	19	3	no
FORD Escape	2.5	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXT02.51EN	SUV	6	21	28	23	5	no
FORD Escape	2.5	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXT02.51EN	SUV	6	23	28	25	6	yes
FORD Escape	2.5	4	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXT02.51EN	SUV	6	20	26	22	5	no
FORD Escape	2.5	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT02.51EN	SUV	5	21	28	23	5	no
FORD Escape	2.5	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT02.51EN	SUV	5	23	28	25	6	no
FORD Escape	2.5	4	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT02.51EN	SUV	5	20	26	22	5	no
FORD Escape FFV	3	6	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT03.01DG	SUV	6/6	14/19	19/25	16/21	5/4	no
FORD Escape FFV	3	6	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT03.02DE	SUV	6/6	13/18	17/23	14/20	4/4	no
FORD Escape Hybrid	2.5	4	CVT	2WD	Gasoline	CA	S2	California LEV-II SULEV	BFMXT02.52ZG	SUV	9	34	31	32	7	yes
FORD Escape Hybrid	2.5	4	CVT	4WD	Gasoline	CA	S2	California LEV-II SULEV	BFMXT02.52ZG	SUV	9	30	27	29	7	yes
FORD Escape Hybrid	2.5	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	BFMXT02.52ZG	SUV	7	34	31	32	7	yes
FORD Escape Hybrid	2.5	4	CVT	4WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	BFMXT02.52ZG	SUV	7	30	27	29	7	yes
FORD Expedition FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT05.44BC	SUV	6/6	10/14	15/20	12/16	2/1	no
FORD Expedition FFV	5.4	8	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT05.44BC	SUV	6/6	9/13	13/18	11/15	1/1	no
FORD Expedition FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	CA	B8	Federal Tier 2 Bin 8	BFMXT05.45BR	SUV	2/2	N/A	N/A	N/A	N/A	no
FORD Expedition FFV	5.4	8	Auto-6	2WD	Ethanol/Gas	FA	B8	Federal Tier 2 Bin 8	BFMXT05.44HY	SUV	2/2	10/14	15/20	12/16	2/1	no
FORD Expedition FFV	5.4	8	Auto-6	4WD	Ethanol/Gas	FA	B8	Federal Tier 2 Bin 8	BFMXT05.44HY	SUV	2/2	9/13	13/18	11/15	1/1	no
FORD Explorer	3.5	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXT03.53EZ	SUV	6	17	25	20	4	no
FORD Explorer	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXT03.53EZ	SUV	6	17	25	20	4	no
FORD Explorer	3.5	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXT03.53EZ	SUV	6	17	23	19	3	no
FORD Explorer	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXT03.53EZ	SUV	6	17	23	19	3	no
FORD Explorer	3.5	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT03.53EZ	SUV	5	17	25	20	4	no
FORD Explorer	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT03.53EZ	SUV	5	17	25	20	4	no
FORD Explorer	3.5	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT03.53EZ	SUV	5	17	23	19	3	no
FORD Explorer	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT03.53EZ	SUV	5	17	23	19	3	no
FORD F150	3.5	6	SemiAuto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXT03.54EP	pickup	6	16	22	18	3	no
FORD F150	3.5	6	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXT03.54EP	pickup	6	16	22	18	3	no
FORD F150	3.5	6	SemiAuto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXT03.54EP	pickup	6	15	21	17	2	no
FORD F150	3.5	6	Auto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXT03.54EP	pickup	6	15	21	17	2	no
FORD F150	6.2	8	SemiAuto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXT06.24D2	pickup	6	13	18	14	1	no
FORD F150	6.2	8	SemiAuto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXT06.24D2	pickup	6	12	16	13	1	no
FORD F150 FFV	3.7	6	SemiAuto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT03.73DP	pickup	6/6	12/17	17/23	14/19	4/3	no
FORD F150 FFV	3.7	6	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT03.73DP	pickup	6/6	12/17	17/23	14/19	4/3	no
FORD F150 FFV	3.7	6	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT03.73DP	pickup	6/6	12/16	15/21	13/18	3/3	no
FORD F150 FFV	3.7	6	SemiAuto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT03.73DP	pickup	6/6	12/16	15/21	13/18	3/3	no
FORD F150 FFV	5	8	SemiAuto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT05.03DD	pickup	6/6	11/15	15/21	13/17	3/2	no
FORD F150 FFV	5	8	Auto-6	2WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT05.03DD	pickup	6/6	11/15	15/21	13/17	3/2	no
FORD F150 FFV	5	8	Auto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT05.03DD	pickup	6/6	10/14	14/19	12/16	2/1	no
FORD F150 FFV	5	8	SemiAuto-6	4WD	Ethanol/Gas	FC	B4	Federal Tier 2 Bin 4	BFMXT05.03DD	pickup	6/6	10/14	14/19	12/16	2/1	no
FORD F150 Raptor	6.2	8	SemiAuto-6	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXT06.24D2	pickup	6	11	14	12	1	no
FORD F250	6.7	8	SemiAuto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.761A	pickup	2	N/A	N/A	N/A	N/A	no
FORD F250	6.7	8	SemiAuto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.761A	pickup	2	N/A	N/A	N/A	N/A	no
FORD F250	6.7	8	SemiAuto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.761A	special purpose	2	N/A	N/A	N/A	N/A	no
FORD F250	6.7	8	SemiAuto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.761A	special purpose	2	N/A	N/A	N/A	N/A	no
FORD F250	6.7	8	SemiAuto-6	2WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BFMXD06.761A	pickup	1	N/A	N/A	N/A	N/A	no
FORD F250	6.7	8	SemiAuto-6	4WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BFMXD06.761A	pickup	1	N/A	N/A	N/A	N/A	no
FORD F250	6.7	8	SemiAuto-6	4WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BFMXD06.761A	special purpose	1	N/A	N/A	N/A	N/A	no
FORD F250	6.7	8	SemiAuto-6	2WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BFMXD06.761A	special purpose	1	N/A	N/A	N/A	N/A	no
FORD F250 FFV	6.2	8	SemiAuto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	BFMXT06.27HL	pickup	2/2	N/A	N/A	N/A	N/A	no
FORD F250 FFV	6.2	8	SemiAuto-6	4WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	BFMXT06.27HL	pickup	2/2	N/A	N/A	N/A	N/A	no
FORD F250 FFV	6.2	8	SemiAuto-6	4WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	BFMXT06.27HL	special purpose	2/2	N/A	N/A	N/A	N/A	no
FORD F250 FFV	6.2	8	SemiAuto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	BFMXT06.27HL	special purpose	2/2	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.761A	pickup	2	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.761A	pickup	2	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.761A	special purpose	2	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.761A	special purpose	2	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	2WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BFMXD06.761A	pickup	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	4WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BFMXD06.761A	pickup	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	4WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BFMXD06.761A	special purpose	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	2WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BFMXD06.761A	special purpose	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	2WD	Diesel	FA	HDV2	"Federal HDV (10,001-14,000 GVWR)"	BFMXD06.771C	pickup	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	4WD	Diesel	FA	HDV2	"Federal HDV (10,001-14,000 GVWR)"	BFMXD06.771C	pickup	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	4WD	Diesel	FA	HDV2	"Federal HDV (10,001-14,000 GVWR)"	BFMXD06.771C	special purpose	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	2WD	Diesel	FA	HDV2	"Federal HDV (10,001-14,000 GVWR)"	BFMXD06.771C	special purpose	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.771C	pickup	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.771C	pickup	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.771C	special purpose	1	N/A	N/A	N/A	N/A	no
FORD F350	6.7	8	SemiAuto-6	2WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.771C	special purpose	1	N/A	N/A	N/A	N/A	no
FORD F350 FFV	6.2	8	SemiAuto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	BFMXT06.27HL	pickup	2/2	N/A	N/A	N/A	N/A	no
FORD F350 FFV	6.2	8	SemiAuto-6	4WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	BFMXT06.27HL	pickup	2/2	N/A	N/A	N/A	N/A	no
FORD F350 FFV	6.2	8	SemiAuto-6	4WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	BFMXT06.27HL	special purpose	2/2	N/A	N/A	N/A	N/A	no
FORD F350 FFV	6.2	8	SemiAuto-6	2WD	Ethanol/Gas	FC	B8	Federal Tier 2 Bin 8	BFMXT06.27HL	special purpose	2/2	N/A	N/A	N/A	N/A	no
FORD F450	6.7	8	SemiAuto-6	4WD	Diesel	FA	HDV2	"Federal HDV (10,001-14,000 GVWR)"	BFMXD06.771C	pickup	1	N/A	N/A	N/A	N/A	no
FORD F450	6.7	8	SemiAuto-6	4WD	Diesel	CA	U2	California LEV-II ULEV	BFMXD06.771C	pickup	1	N/A	N/A	N/A	N/A	no
FORD Fiesta	1.6	4	Man-5	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXV01.6VDB	small car	6	28	37	32	7	yes
FORD Fiesta	1.6	4	AutoMan-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXV01.6VDB	small car	6	29	38	33	8	yes
FORD Fiesta SFE	1.6	4	AutoMan-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXV01.6VDB	small car	6	29	40	33	8	yes
FORD Flex	3.5	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV03.7VEL	SUV	6	17	24	19	3	no
FORD Flex	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV03.5VEE	SUV	6	16	21	18	3	no
FORD Flex	3.5	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV03.7VEL	SUV	6	16	22	18	3	no
FORD Flex	3.5	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV03.7VEL	SUV	5	17	24	19	3	no
FORD Flex	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV03.5VEE	SUV	5	16	21	18	3	no
FORD Flex	3.5	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV03.7VEL	SUV	5	16	22	18	3	no
FORD Focus	2	4	Auto-4	2WD	Gasoline	CA	S2	California LEV-II SULEV	BFMXV02.0VZC	small car	9	25	34	28	7	yes
FORD Focus	2	4	Man-5	2WD	Gasoline	CA	S2	California LEV-II SULEV	BFMXV02.0VZC	small car	9	25	35	29	7	yes
FORD Focus	2	4	Auto-4	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	BFMXV02.0VZC	small car	7	25	34	28	7	yes
FORD Focus	2	4	Man-5	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	BFMXV02.0VZC	small car	7	25	35	29	7	yes
FORD Focus	2	4	Auto-4	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV02.0VEC	small car	5	25	34	28	7	yes
FORD Focus	2	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV02.0VEC	small car	5	25	35	29	7	yes
FORD Focus	2	4	Auto-4	2WD	Gasoline	CA	L2	California LEV-II LEV	BFMXV02.0VEC	small car	5	25	34	28	7	yes
FORD Focus	2	4	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BFMXV02.0VEC	small car	5	25	35	29	7	yes
FORD Fusion	2.5	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV02.5VEN	midsize car	6	22	29	24	5	no
FORD Fusion	2.5	4	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV02.5VEN	midsize car	6	22	30	25	6	yes
FORD Fusion	2.5	4	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV02.5VEN	midsize car	6	23	33	26	6	yes
FORD Fusion	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV03.7VEL	midsize car	6	17	24	19	3	no
FORD Fusion	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV03.7VEL	midsize car	6	18	27	21	4	no
FORD Fusion	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV02.5VEN	midsize car	5	22	29	24	5	no
FORD Fusion	2.5	4	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV02.5VEN	midsize car	5	22	30	25	6	no
FORD Fusion	2.5	4	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV02.5VEN	midsize car	5	23	33	26	6	no
FORD Fusion	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV03.7VEL	midsize car	5	17	24	19	3	no
FORD Fusion	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV03.7VEL	midsize car	5	18	27	21	4	no
FORD Fusion FFV	3	6	SemiAuto-6	4WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	BFMXV03.0VEG	midsize car	5/5	13/18	19/26	15/20	4/4	no
FORD Fusion FFV	3	6	SemiAuto-6	2WD	Ethanol/Gas	FA	B5	Federal Tier 2 Bin 5	BFMXV03.0VEG	midsize car	5/5	14/20	21/28	16/23	5/5	no
FORD Fusion Hybrid	2.5	4	CVT	2WD	Gasoline	CA	S2	California LEV-II SULEV	BFMXV02.5VZH	midsize car	9	41	36	39	9	yes
FORD Fusion Hybrid	2.5	4	CVT	2WD	Gasoline	FA	B3	Federal Tier 2 Bin 3	BFMXV02.5VZH	midsize car	7	41	36	39	9	yes
FORD Fusion S	2.5	4	Man-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV02.5VEN	midsize car	6	22	32	25	6	yes
FORD Fusion S	2.5	4	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV02.5VEN	midsize car	5	22	32	25	6	no
FORD Mustang	3.7	6	Man-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXV03.7VDT	small car	6	19	29	22	5	no
FORD Mustang	3.7	6	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXV03.7VDT	small car	6	19	31	23	5	no
FORD Mustang	5	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV05.4VEK	small car	5	17	26	20	4	no
FORD Mustang	5	8	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV05.4VEK	small car	5	18	25	21	4	no
FORD Mustang	5	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BFMXV05.4VEK	small car	5	17	26	20	4	no
FORD Mustang	5	8	Auto-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BFMXV05.4VEK	small car	5	18	25	21	4	no
FORD Mustang	5.4	8	Man-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV05.4VEK	small car	5	15	23	17	2	no
FORD Mustang	5.4	8	Man-6	2WD	Gasoline	CA	L2	California LEV-II LEV	BFMXV05.4VEK	small car	5	15	23	17	2	no
FORD Mustang Convertible	3.7	6	Auto-6	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXV03.7VDT	small car	6	19	30	23	5	no
FORD Ranger	2.3	4	Auto-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXT02.31BA	pickup	6	19	24	21	4	no
FORD Ranger	2.3	4	Man-5	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXT02.31BA	pickup	6	22	27	24	5	no
FORD Ranger	2.3	4	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT02.31EL	pickup	5	19	24	21	4	no
FORD Ranger	2.3	4	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT02.31EL	pickup	5	22	27	24	5	no
FORD Ranger	4	6	Auto-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT04.02EG	pickup	5	15	20	17	2	no
FORD Ranger	4	6	Man-5	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT04.02EG	pickup	5	16	21	18	3	no
FORD Ranger	4	6	Auto-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT04.02EG	pickup	5	14	18	16	1	no
FORD Ranger	4	6	Man-5	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXT04.02EG	pickup	5	15	19	17	2	no
FORD Ranger	4	6	Auto-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BFMXT04.02EG	pickup	5	15	20	17	2	no
FORD Ranger	4	6	Man-5	2WD	Gasoline	CA	L2	California LEV-II LEV	BFMXT04.02EG	pickup	5	16	21	18	3	no
FORD Ranger	4	6	Auto-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BFMXT04.02EG	pickup	5	14	18	16	1	no
FORD Ranger	4	6	Man-5	4WD	Gasoline	CA	L2	California LEV-II LEV	BFMXT04.02EG	pickup	5	15	19	17	2	no
FORD Taurus	3.5	6	SemiAuto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV03.5VEE	large car	6	17	25	20	4	no
FORD Taurus	3.5	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV03.7VEL	large car	6	17	25	20	4	no
FORD Taurus	3.5	6	SemiAuto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BFMXV03.7VEL	large car	6	18	27	21	4	no
FORD Taurus	3.5	6	SemiAuto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV03.5VEE	large car	5	17	25	20	4	no
FORD Taurus	3.5	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV03.7VEL	large car	5	17	25	20	4	no
FORD Taurus	3.5	6	SemiAuto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BFMXV03.7VEL	large car	5	18	27	21	4	no
FORD Transit Connect	2	4	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BFMXT02.01DV	special purpose	6	21	26	23	5	no
FREIGHTLINER 2500	3	6	Auto-5	2WD	Diesel	CA	U2	California LEV-II ULEV	BMBXT03.0HD1	van	2	N/A	N/A	N/A	N/A	no
FREIGHTLINER 2500	3	6	Auto-5	2WD	Diesel	CA	U2	California LEV-II ULEV	BMBXT03.0HD1	van	2	N/A	N/A	N/A	N/A	no
FREIGHTLINER 2500	3	6	Auto-5	2WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BMBXT03.0HD1	van	1	N/A	N/A	N/A	N/A	no
FREIGHTLINER 2500	3	6	Auto-5	2WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BMBXT03.0HD1	van	1	N/A	N/A	N/A	N/A	no
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	CA	U2	California LEV-II ULEV	BMBXT03.0HD1	van	2	N/A	N/A	N/A	N/A	no
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	FA	HDV1	"Federal HDV (8500-10,000 GVWR)"	BMBXT03.0HD1	van	1	N/A	N/A	N/A	N/A	no
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	FA	HDV2	"Federal HDV (10,001-14,000 GVWR)"	BMBXT03.0HD2	special purpose	1	N/A	N/A	N/A	N/A	no
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	FA	HDV2	"Federal HDV (10,001-14,000 GVWR)"	BMBXT03.0HD2	van	1	N/A	N/A	N/A	N/A	no
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	CA	U2	California LEV-II ULEV	BMBXT03.0HD2	special purpose	1	N/A	N/A	N/A	N/A	no
FREIGHTLINER 3500	3	6	Auto-5	2WD	Diesel	CA	U2	California LEV-II ULEV	BMBXT03.0HD2	van	1	N/A	N/A	N/A	N/A	no
GMC Acadia	3.6	6	Auto-6	2WD	Gasoline	CA	U2	California LEV-II ULEV	BGMXJ03.6151	SUV	6	17	24	19	3	no
GMC Acadia	3.6	6	Auto-6	4WD	Gasoline	CA	U2	California LEV-II ULEV	BGMXJ03.6151	SUV	6	16	23	19	3	no
GMC Acadia	3.6	6	Auto-6	2WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXJ03.6151	SUV	5	17	24	19	3	no
GMC Acadia	3.6	6	Auto-6	4WD	Gasoline	FA	B5	Federal Tier 2 Bin 5	BGMXJ03.6151	SUV	5	16	23	19	3	no
GMC Canyon	2.9	4	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT02.9190	pickup	6	18	25	21	4	no
GMC Canyon	2.9	4	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT02.9190	pickup	6	18	25	21	4	no
GMC Canyon	2.9	4	Man-5	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT02.9190	pickup	6	18	25	21	4	no
GMC Canyon	2.9	4	Man-5	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT02.9190	pickup	6	18	25	21	4	no
GMC Canyon	2.9	4	Auto-4	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT02.9190	pickup	6	17	23	20	4	no
GMC Canyon	2.9	4	Man-5	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT02.9190	pickup	6	18	24	20	4	no
GMC Canyon	3.7	5	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT03.7188	pickup	6	15	20	17	2	no
GMC Canyon	3.7	5	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT03.7188	pickup	6	17	23	19	3	no
GMC Canyon	3.7	5	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT03.7188	pickup	6	17	23	19	3	no
GMC Canyon	3.7	5	Auto-4	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT03.7188	pickup	6	16	21	18	3	no
GMC Canyon	3.7	5	Auto-4	4WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT03.7188	pickup	6	17	23	19	3	no
GMC Canyon	5.3	8	Auto-4	2WD	Gasoline	FC	B4	Federal Tier 2 Bin 4	BGMXT05.3377	pickup	6	14	20	16	1	no
